@relation minmax_training

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {left,down,right,righttilt,tiltleft,up}

@data
59.668508,34.521158,50.704225,48.342701,18.625537,55.100554,84.27673,70.124481,42.622951,60.137333,22.312439,53.047157,48.985507,64.827586,18.435754,36.936035,36.286622,42.036593,46.803069,57.252888,36.454183,29.906404,43.142713,26.330047,83.550914,38.345865,7.397959,43.197382,34.262573,46.494465,52.961672,73.780488,8.945687,71.594798,100,52.369497,73.181818,57.777778,75.794621,57.336994,83.551362,51.257545,62.735849,46.226415,92.151163,62.433278,43.411295,47.446374,42.241379,23.966942,48.674699,62.67446,45.188406,56.640444,11,22.357724,44.480519,37.683175,58.489723,44.589878,13.888889,34.140969,34.843206,31.803359,28.169663,68.788282,43.781095,47.201493,39.480519,43.015013,41.363263,44.095533,60.483871,76.150628,45.552561,61.069323,58.513068,46.869852,41.439206,72.504708,58.167939,62.219747,36.649773,59.404361,60.066007,53.149606,37.125749,49.559625,61.139896,38.767234,52.651515,41.262136,35.752688,77.920973,24.864048,65.469788,74.688797,66.583541,27.61194,50.038521,52.110173,57.582418,76.702509,30.313589,33.650794,33.324672,34.791966,25.44484,59.009009,44.390244,31.868132,22.844629,47.031474,22.082991,30.107527,57.421875,50.746269,52.690833,66.500554,62.758311,down
35.359116,41.648107,26.760563,47.171298,42.053885,51.734188,54.716981,69.087137,37.978142,58.980846,59.142579,57.825474,29.855072,65.977011,45.251397,36.944375,53.465114,41.886623,30.434783,55.840822,57.569721,31.060634,50.025304,28.768014,74.151436,37.218045,47.959184,41.33313,43.793558,49.334189,68.989547,64.634146,25.559105,70.239562,46.516492,43.492904,70.909091,58.888889,56.479218,65.326012,38.129959,52.892354,66.509434,45.283019,31.976744,57.666114,38.448374,43.973442,50.431034,43.801653,41.686747,65.382321,50.608696,53.493753,35,30.487805,46.753247,35.458338,60.857909,49.21466,33.333333,30.837004,62.891986,30.523596,15.352697,68.335553,76.119403,46.08209,41.558442,40.241868,19.43608,41.55241,100,70.083682,11.320755,48.234736,43.440751,52.965404,40.44665,63.088512,18.625954,90.057095,73.833022,54.883886,41.584158,59.973753,16.467066,49.335943,76.813472,47.810219,60.227273,43.68932,30.376344,83.270517,63.172205,61.372983,92.946058,73.067332,66.915423,45.313303,74.167037,56.236264,76.702509,29.965157,69.84127,36.780564,41.696557,24.525504,56.306306,39.02439,37.912088,21.868757,49.141631,23.397699,24.731183,49.21875,56.716418,51.639243,72.535991,65.049416,down
28.729282,36.302895,26.447574,48.158849,48.340492,50.684932,38.993711,70.124481,45.355191,61.962414,54.140955,55.444149,21.449275,72.183908,47.765363,34.842799,54.124015,44.016197,22.250639,54.300385,63.944223,30.365136,42.029352,28.13956,72.32376,39.473684,49.234694,42.824532,39.235261,50.056153,63.066202,65.853659,28.115016,66.652977,39.93564,44.046187,68.636364,61.481481,50.611247,66.177076,37.93695,53.973843,61.792453,41.823899,30.523256,57.095527,34.303099,42.900919,53.448276,43.38843,34.216867,63.700346,48.985507,55.067099,30,28.861789,45.454545,36.517275,61.617516,48.516579,20.486111,33.700441,35.017422,31.82797,28.000615,67.390146,54.228856,50.186567,35.584416,42.691827,44.648234,46.373286,66.129032,73.221757,42.587601,59.598834,60.238518,45.908841,48.883375,71.563089,52.061069,64.002228,48.066151,58.87254,65.676568,51.968504,38.023952,49.307983,63.626943,36.090835,60.984848,44.174757,28.494624,78.382979,41.8429,65.058526,76.348548,65.835411,37.810945,48.587571,51.665926,55.274725,78.136201,33.449477,34.603175,35.390412,40.172166,27.313167,59.459459,46.341463,41.758242,22.59874,45.565093,22.288414,34.408602,57.03125,51.119403,50.773228,70.265781,65.5885,down
46.40884,35.18931,51.330203,47.181804,15.46271,52.375401,90.566038,73.443983,65.846995,63.091796,8.541734,57.700141,67.536232,51.494253,24.022346,29.989159,25.438287,40.206959,56.265985,63.543004,29.482072,34.271762,37.373482,26.904323,86.684073,36.090226,5.357143,33.571755,73.554342,51.85304,67.944251,57.926829,0,85.544148,83.12148,47.750782,66.818182,74.074074,73.349633,52.958133,100,46.478873,36.320755,50.628931,99.709302,65.691147,48.146035,43.615935,32.327586,34.297521,52.53012,64.618872,52,50.763535,0,17.479675,43.506494,36.35683,61.03664,47.840314,10.416667,34.801762,34.320557,32.018704,28.799754,70.186418,31.840796,47.947761,34.805195,43.598832,41.719135,44.007077,54.83871,76.569038,56.334232,59.321,43.973611,48.7095,39.205955,69.114878,49.160305,62.150118,38.703654,58.517993,59.735974,53.412073,45.209581,50.594156,49.663212,38.321168,51.893939,43.68932,27.150538,76.170213,26.435045,62.511863,75.518672,70.32419,28.358209,49.280945,51.577077,57.82967,74.910394,30.662021,32.380952,35.702222,36.011478,27.609727,57.207207,50.243902,36.813187,22.445059,44.492132,23.58258,35.483871,53.125,56.343284,51.824818,62.236988,64.465409,down
37.016575,46.770601,27.699531,48.589589,43.537681,52.346255,47.798742,67.427386,40.437158,60.661366,58.817798,61.240796,25.507246,74.252874,48.882682,34.067217,52.359101,41.496701,31.969309,52.1181,56.573705,32.281455,46.761134,33.297215,76.501305,35.150376,42.857143,42.337544,45.507629,53.21675,68.292683,59.349593,25.878594,67.091034,46.307321,47.774838,67.727273,50.37037,58.679707,68.469458,42.526271,50.930583,59.90566,49.056604,39.825581,55.45739,37.421563,42.798774,51.724138,43.801653,38.313253,64.022426,47.478261,63.211476,38,21.544715,45.454545,33.885977,61.52815,46.553229,22.916667,32.599119,35.54007,32.695502,28.415552,66.977364,53.731343,49.253731,34.025974,42.003753,45.797974,44.847413,64.516129,75.313808,45.013477,59.524294,59.908653,46.842394,47.64268,70.621469,53.435114,64.684584,48.226194,58.571175,66.666667,53.543307,36.227545,49.224102,62.564767,36.577453,60.227273,43.932039,31.451613,78.577508,38.912387,66.197406,78.008299,66.832918,35.820896,47.534669,51.621502,53.241758,79.21147,39.02439,33.650794,35.923087,39.580344,22.805457,63.063063,70.731707,38.736264,21.622868,46.316166,23.746919,37.634409,57.421875,55.970149,52.121737,71.650055,71.922731,right
52.486188,0,27.543036,44.823239,10.77704,83.503352,24.528302,7.261411,25.409836,65.666787,73.270542,49.725834,26.086957,100,55.027933,40.914019,59.689375,18.521296,26.598465,68.292683,70.517928,29.79912,46.811741,25.224835,83.550914,55.263158,41.326531,42.307107,45.394613,44.617359,67.247387,65.243902,25.71885,59.753593,44.875302,39.571807,80.454545,76.296296,47.92176,74.564173,47.801844,51.458753,62.735849,51.886792,34.593023,42.389104,30.86138,30.286006,53.448276,56.61157,35.180723,69.617082,52.115942,59.509486,24,14.634146,53.896104,35.522516,58.489723,51.22164,26.388889,40.30837,32.752613,31.040423,25.941294,66.231691,50.248756,50.746269,39.220779,44.172227,49.438817,46.948253,61.290323,78.242678,47.708895,59.62594,60.771378,51.125755,45.16129,71.939736,53.740458,67.246902,47.879435,60.574366,69.306931,49.475066,33.832335,47.462603,58.88601,53.446878,60.984848,35.92233,28.225806,78.966565,39.214502,64.837077,73.443983,63.092269,39.552239,48.587571,54.06486,57.994505,75.268817,30.662021,35.238095,34.37703,38.12769,28.262159,59.009009,45.853659,41.208791,21.960965,41.881259,20.973706,45.16129,51.171875,50.746269,52.158852,70.985604,65.858041,right
38.674033,36.74833,27.386541,48.405736,45.802421,50.801516,50.314465,71.576763,39.071038,58.511023,57.583631,56.932477,28.985507,67.586207,44.692737,36.552414,53.335687,43.281344,29.923274,54.172015,59.36255,30.772077,46.432186,27.21855,77.023499,38.721805,43.112245,42.307107,46.43059,49.141665,66.898955,65.447154,27.15655,67.624914,45.502816,45.513592,72.727273,57.777778,55.012225,65.957447,40.639074,51.584507,62.735849,47.169811,34.593023,58.752071,37.725803,45.760981,54.310345,47.933884,40.722892,64.52344,49.797101,55.437298,39,33.333333,48.051948,35.928976,65.10277,49.52007,34.722222,0,35.888502,30.788162,12.202244,95.366178,51.741294,24.067164,20,46.02794,50.396934,40.490933,55.645161,73.640167,47.169811,57.559124,79.928952,0,43.672457,100,60.152672,66.634174,54.20112,52.295692,65.346535,54.855643,37.724551,42.387809,63.316062,24.371452,68.181818,48.543689,29.301075,81.215805,40.453172,61.831699,79.66805,78.802993,35.820896,44.003595,49.577965,52.445055,76.344086,31.010453,25.396825,37.910874,45.283357,18.297746,51.351351,55.609756,49.725275,22.537268,32.51073,33.504519,48.387097,44.140625,46.641791,49.58555,39.922481,50.763702,right
51.381215,53.229399,26.604069,49.687451,57.672784,58.248324,49.685535,68.46473,37.15847,61.817853,62.357908,53.062823,21.449275,71.034483,55.586592,34.61763,53.276856,49.40012,29.411765,55.327343,56.772908,31.611853,46.887652,23.187778,77.545692,36.090226,48.214286,42.170142,42.927105,58.238408,72.8223,61.788618,22.204473,65.831622,47.69107,42.314169,64.090909,44.814815,60.635697,69.430336,41.325327,55.55835,62.264151,45.597484,32.267442,57.610896,36.109527,47.650664,50,48.347107,41.927711,63.879279,47.623188,51.411384,42,27.235772,44.805195,36.784683,67.068811,52.879581,20.833333,29.515418,35.888502,30.246724,27.601045,64.966711,57.711443,50.746269,35.584416,43.974145,45.305229,48.827952,62.634409,70.711297,45.552561,56.508775,58.614565,40.142779,47.146402,72.693032,52.21374,68.62554,46.839157,60.113455,67.326733,53.674541,34.431138,49.391864,64.222798,42.822384,61.742424,41.504854,30.645161,78.650456,41.540785,62.432774,77.178423,66.583541,36.069652,49.088341,51.488227,57.472527,78.136201,33.449477,39.047619,34.740808,39.777618,24.85172,57.657658,47.317073,42.032967,22.360535,41.630901,21.89811,40.860215,59.765625,47.761194,52.059879,68.272425,72.551662,right
49.723757,72.828508,29.264476,47.917214,41.624365,54.226173,57.232704,78.838174,40.437158,57.30936,58.850276,66.974777,34.202899,51.954023,35.75419,32.974731,52.429698,39.622076,43.734015,41.206675,46.613546,35.437091,54.09919,17.759237,72.32376,15.413534,79.846939,64.000913,37.916745,100,44.947735,0,5.591054,0,35.800483,0,63.636364,100,62.347188,97.103638,65.344199,19.693159,58.490566,100,48.837209,50.782257,46.168473,31.971399,46.551724,54.132231,46.024096,61.946797,39.15942,50.208237,68,48.780488,45.454545,33.415339,61.304736,34.467714,19.444444,50.660793,34.146341,29.446871,26.433072,73.528628,69.154229,49.067164,28.571429,38.615513,39.255407,46.351172,65.053763,76.778243,42.318059,61.042217,65.871606,50.439319,49.131514,66.666667,51.603053,69.530706,42.011203,53.465698,66.666667,58.39895,38.622754,51.698588,68.264249,44.647202,55.681818,49.271845,37.096774,78.699088,41.691843,63.682379,69.709544,59.102244,39.552239,46.558808,47.267881,66.730769,78.853047,36.933798,31.746032,36.312849,40.620517,30.278766,59.009009,28.780488,40.659341,21.338558,41.380544,31.018899,37.634409,42.578125,49.626866,53.34653,66.888151,65.858041,right
35.911602,34.743875,28.01252,48.7892,48.145256,51.020111,51.572327,69.502075,41.256831,57.752078,52.971744,56.509478,27.826087,64.367816,45.810056,37.669919,54.700553,39.5021,30.434783,56.097561,57.370518,30.294847,46.533401,28.486293,75.979112,36.278195,43.877551,43.083245,45.809004,49.574844,67.595819,66.666667,26.038339,66.406571,45.148833,44.43108,72.727273,55.925926,55.012225,67.481126,41.947244,52.615694,62.735849,47.484277,35.755814,56.985091,38.543449,39.632278,52.586207,43.801653,40,66.634856,50.115942,58.260065,31,29.268293,50,34.238956,61.126005,47.818499,30.555556,70.044053,38.15331,33.163108,33.533118,71.997337,61.691542,43.097015,32.467532,36.7598,37.366548,63.290579,72.580645,71.966527,36.118598,63.840889,57.904085,61.58704,52.605459,53.672316,52.061069,60.492968,37.289944,80.64173,54.785479,30.183727,43.712575,51.810429,73.290155,28.38605,57.19697,0,30.376344,67.866261,26.374622,48.275862,56.846473,56.109726,34.577114,60.490498,58.818303,0,79.21147,100,49.206349,38.469534,48.672884,6.553974,59.009009,100,44.230769,19.402182,32.689557,22.411668,56.989247,49.21875,44.776119,48.929853,56.976744,63.566936,right
45.303867,46.993318,23.943662,47.428691,47.715736,48.426115,53.459119,75.93361,34.699454,60.706541,60.604092,54.410152,27.246377,79.54023,43.854749,34.942874,54.229909,48.980204,27.365729,51.732991,58.366534,31.138323,47.115385,28.616318,77.023499,47.368421,42.602041,43.806118,45.658316,54.09915,62.369338,64.430894,30.511182,67.830253,45.470636,58.431561,65.909091,43.333333,58.679707,64.941661,40.317392,52.540241,67.924528,40.880503,31.104651,57.261182,34.208024,50.306435,55.172414,43.38843,37.590361,65.907193,54.434783,56.964368,21,15.04065,53.246753,36.014547,63.941019,50.91623,22.569444,32.378855,35.888502,31.378822,25.802981,65.912117,58.208955,50.746269,33.506494,41.565888,47.358336,45.444494,63.978495,71.548117,43.665768,59.564952,61.177366,47.85832,45.657568,68.73823,53.587786,65.534048,48.012803,57.968445,66.336634,54.593176,37.125749,48.692856,62.124352,37.550689,60.227273,41.019417,30.376344,78.455927,39.728097,64.947801,78.008299,66.334165,34.825871,49.370827,51.088405,52.994505,78.494624,35.191638,35.555556,34.922697,39.92109,28.558719,59.009009,44.878049,41.758242,22.145382,45.565093,21.199671,35.483871,57.421875,55.223881,52.51763,67.054264,68.19407,right
56.353591,70.601336,26.604069,49.545622,49.433815,47.974351,52.201258,68.672199,40.437158,58.782074,49.983761,59.360802,38.550725,76.091954,43.296089,41.622884,57.324391,42.306539,29.411765,52.888318,64.342629,26.969036,24.544534,45.324521,79.634465,0,31.632653,41.667935,48.257676,69.854003,58.536585,29.471545,22.523962,63.942505,46.307321,49.627135,40,0,56.479218,66.918325,50.482522,0,50.471698,86.477987,55.813953,68.728143,42.289409,0,62.931034,92.14876,42.409639,65.740188,40.666667,32.022212,61,48.373984,40.584416,30.891004,74.396783,44.938918,26.388889,39.427313,33.275261,30.492832,23.482404,65.486019,64.676617,46.455224,24.935065,43.056714,48.179578,35.205661,64.516129,92.050209,50.404313,62.289083,63.232682,60.40637,49.627792,83.239171,52.21374,65.798635,46.9992,56.745258,59.735974,56.430446,36.227545,45.952747,61.450777,53.24412,57.19697,39.805825,33.602151,79.027356,45.045317,67.795002,68.46473,57.855362,43.532338,52.311248,49.933363,58.269231,82.795699,25.087108,33.968254,30.765233,35.581062,32.562278,60.810811,16.097561,36.263736,23.928077,46.995708,23.705834,36.55914,57.03125,50.373134,51.070147,73.089701,52.021563,right
34.254144,41.202673,28.325509,47.365656,42.561499,54.124162,54.08805,68.46473,38.52459,60.092158,60.409224,58.013473,28.695652,67.356322,45.251397,36.060379,53.876927,41.646671,29.411765,54.685494,58.366534,31.075432,47.697368,29.212266,75.718016,37.969925,45.918367,42.322325,44.829535,50.024065,67.595819,63.617886,25.878594,67.351129,45.020113,42.36228,70.454545,59.62963,57.212714,65.298559,39.523912,52.339034,63.679245,43.710692,33.139535,59.120191,38.714585,40.858018,52.155172,50,41.686747,64.046284,48.405797,58.074965,37,23.170732,47.077922,35.522516,65.058088,48.036649,26.041667,71.806167,33.797909,34.682828,26.801906,73.235686,47.263682,55.410448,37.662338,42.066305,54.585272,46.439628,70.967742,51.25523,58.221024,54.658806,53.311342,0.796266,59.55335,53.86064,42.137405,73.137446,27.580688,100,60.726073,24.80315,32.335329,39.312177,47.564767,94.120032,47.348485,10.92233,15.322581,76.49848,75.438066,41.205315,66.390041,100,55.721393,60.156651,64.971124,30.989011,76.344086,67.595819,50.15873,28.673509,37.67934,13.404508,64.864865,58.536585,37.087912,23.182726,37.69671,21.815941,52.688172,78.515625,46.641791,53.061982,70.542636,49.371069,right
30.939227,41.870824,27.386541,46.388612,32.05779,58.539784,72.955975,74.481328,27.04918,62.161185,62.32543,58.546138,22.898551,65.057471,48.044693,36.827621,55.512413,43.581284,31.202046,65.34018,60.557769,32.299952,46.963563,28.182902,71.279373,28.947368,51.27551,38.784051,42.701074,45.932938,72.125436,73.780488,25.878594,72.703628,48.222043,57.661775,57.727273,46.666667,67.237164,69.512697,32.747158,34.859155,65.09434,61.006289,28.77907,47.303516,38.80966,71.092952,66.37931,26.033058,26.987952,59.310509,55.362319,18.602499,27,32.926829,53.571429,36.592149,71.179625,60.187609,18.402778,20.264317,37.630662,34.215222,27.662517,67.656458,53.731343,53.358209,35.324675,41.002919,41.281139,43.144626,64.516129,73.640167,45.552561,59.456529,59.578787,47.419001,47.394541,70.244821,52.21374,64.294666,48.519605,59.404361,65.676568,51.706037,37.42515,48.734797,61.34715,37.02352,61.742424,41.504854,28.225806,78.735562,38.006042,64.773806,78.008299,66.084788,34.577114,48.831536,52.55442,53.598901,79.21147,36.933798,35.238095,34.325062,38.414634,30.604982,56.756757,45.853659,42.307692,22.660212,49.463519,21.446179,39.784946,59.765625,55.597015,50.63714,62.90144,67.430368,right
41.98895,71.269488,26.760563,48.852235,55.720422,47.303993,74.213836,88.174274,40.983607,57.616552,52.582007,67.476108,50.144928,43.908046,33.240223,34.108915,44.311095,47.885423,21.483376,0,59.760956,32.747586,45.217611,52.530068,39.686684,14.661654,58.418367,43.478923,53.738934,8.230387,100,100,15.175719,61.28679,45.888978,59.514073,51.818182,62.962963,73.105134,57.556623,55.672314,23.440644,64.150943,56.289308,34.593023,78.520155,30.29093,43.820225,64.655172,75.206612,31.566265,63.282834,60.434783,0,26,52.845528,50.974026,35.725746,56.434316,58.660558,25.694444,39.207048,30.836237,32.652433,27.24758,69.720373,47.761194,47.761194,43.896104,36.999583,45.031481,53.737284,65.860215,79.079498,40.161725,60.479772,53.615834,46.952224,48.635236,70.433145,51.603053,61.008216,46.092291,54.440702,68.976898,60.761155,32.934132,52.313715,69.715026,48.702352,50.757576,31.31068,37.365591,80.607903,39.365559,65.548877,78.008299,73.316708,37.064677,53.389831,52.398934,52.197802,77.777778,25.783972,39.365079,31.986488,35.473458,35.883749,63.063063,43.414634,36.538462,21.400031,49.177396,19.905505,32.258065,48.828125,57.835821,53.358901,63.51052,80.952381,right
34.80663,31.848552,26.760563,46.772075,39.515814,48.586418,64.779874,70.746888,32.513661,60.191543,60.798961,58.765471,24.927536,63.908046,47.206704,36.485698,55.58301,42.171566,28.388747,54.813864,60.557769,30.849765,47.444332,26.785134,76.240209,42.481203,45.153061,41.409222,44.43398,49.157709,68.989547,70.121951,25.878594,68.227242,47.111826,44.791917,71.363636,57.777778,55.501222,66.808511,38.92344,54.929577,66.037736,44.968553,34.593023,57.574084,38.410344,50,53.448276,43.38843,42.168675,64.511511,50.173913,49.652938,34,35.365854,50,39.512247,68.230563,44.480803,38.541667,70.92511,42.508711,26.10595,17.888428,100,65.174129,0,34.805195,41.201001,21.653436,61.676249,75,0,0,66.029681,70.438975,7.056562,27.047146,95.480226,53.129771,74.53001,66.097626,24.038291,57.425743,63.779528,51.197605,38.557249,86.709845,12.003244,51.515152,68.446602,53.763441,76.352584,35.619335,60.89845,84.647303,79.800499,36.567164,42.604006,46.268325,62.884615,84.229391,28.571429,28.253968,35.312459,40.154232,13.701068,63.063063,83.902439,35.43956,24.250807,56.795422,25.61627,29.032258,55.078125,54.104478,46.851417,49.667774,76.639712,right
43.646409,38.530067,25.978091,48.752429,40.413901,55.246284,42.767296,65.975104,43.989071,59.306108,52.776876,60.0658,28.985507,69.655172,43.854749,38.237011,52.135545,45.110978,27.109974,53.786906,61.952191,31.708039,48.203441,28.497129,76.240209,42.481203,45.153061,42.444072,43.341496,54.227499,66.898955,61.178862,27.15655,67.392197,45.969429,45.657926,73.181818,55.185185,50.855746,64.461222,42.226035,55.181087,61.320755,36.792453,32.267442,59.138597,35.881346,56.332993,50.862069,39.256198,42.168675,63.592986,50.898551,52.383156,32,32.520325,49.675325,35.105359,65.773012,50.327225,23.263889,29.515418,34.66899,31.526487,27.216843,67.816245,55.721393,44.216418,35.324675,43.390325,48.179578,38.655462,64.516129,75.732218,47.169811,60.44589,59.223547,45.551895,47.64268,72.504708,51.450382,63.9326,49.106428,57.152987,65.016502,53.018373,38.023952,48.944499,62.512953,41.281427,59.469697,43.68932,31.72043,79.270517,38.882175,63.476748,73.029046,66.832918,40.547264,50.680534,51.221679,53.351648,85.304659,37.28223,28.571429,32.272314,37.087518,28.232503,63.513514,56.097561,37.362637,22.813893,49.856938,22.206245,37.634409,65.625,54.104478,49.43709,70.930233,65.543576,right
100,9.576837,27.230047,49.414298,11.518938,100,41.509434,0,28.142077,46.69317,80.708022,36.87921,0,54.252874,56.145251,57.551497,58.630427,0,28.388747,100,67.928287,29.148015,52.555668,20.966519,77.545692,59.022556,41.326531,36.904581,43.529855,54.179368,69.337979,68.699187,26.198083,61.28679,46.339501,47.101275,63.636364,47.777778,53.300733,64.049417,38.859104,52.842052,62.735849,55.660377,31.686047,61.200074,32.363567,48.621042,55.172414,50.413223,38.072289,65.489682,43.73913,66.311893,37,28.861789,46.103896,34.784469,67.828418,51.308901,21.875,29.955947,36.759582,32.98468,27.00169,67.003995,60.696517,51.679104,31.688312,37.65638,47.96058,44.714728,62.634409,64.853556,47.169811,61.577556,55.518904,51.18067,50.124069,74.952919,49.312977,71.271411,48.359563,63.339833,63.366337,53.018373,38.323353,46.875437,67.150259,54.703974,56.818182,37.135922,34.408602,80.474164,34.773414,71.259095,78.008299,63.341646,37.810945,48.805855,56.24167,48.104396,75.62724,28.222997,38.095238,35.06561,38.360832,23.398577,58.558559,50.731707,41.483516,23.597664,46.566524,18.981101,32.258065,64.453125,57.089552,50.278362,64.507198,59.568733,right
43.093923,34.966592,23.943662,46.882387,40.531043,53.074905,55.974843,69.502075,36.338798,59.622335,61.935693,58.154473,26.666667,67.356322,47.765363,36.744225,54.006354,44.106179,28.900256,54.813864,59.960159,30.590803,47.393725,26.514249,74.151436,38.721805,45.918367,42.482118,44.565832,48.403658,69.686411,64.634146,25.079872,64.298426,45.856798,44.840029,72.727273,45.925926,55.501222,68.798902,39.652584,50.176056,66.981132,60.377358,31.976744,56.893061,40.254801,28.14096,54.741379,71.487603,39.036145,63.461768,52.144928,60.296159,38,30.487805,52.272727,33.639961,60.768543,57.395288,34.375,69.823789,28.745645,37.863779,28.891963,71.770972,60.696517,53.171642,50.38961,34.601751,43.881741,76.470588,79.301075,5.230126,48.51752,50.491292,33.341791,96.924767,24.813896,0,53.587786,100,76.687117,0,52.805281,57.480315,6.886228,44.079407,57.487047,0,52.272727,100,48.924731,72.924012,57.311178,58.47833,70.124481,81.795511,47.761194,42.488444,36.272768,80.576923,93.189964,35.888502,32.698413,30.648305,39.239598,21.293001,57.207207,60,34.615385,23.144306,47.281831,12.510271,61.290323,80.46875,38.432836,55.721885,63.953488,57.008086,right
45.856354,41.202673,25.665102,48.726165,44.631004,52.754299,49.056604,73.443983,39.617486,59.152512,57.583631,64.593451,29.565217,66.436782,46.648045,40.68051,53.006236,43.446311,29.923274,63.157895,62.350598,28.156561,55.895749,26.81764,72.845953,32.518797,48.979592,45.700807,38.651347,55.896037,71.777003,60.569106,24.121406,61.218344,45.872888,43.97402,72.727273,35.185185,51.833741,69.265614,41.196655,53.018109,65.566038,45.597484,33.139535,56.801031,41.928123,30.592441,46.551724,42.561983,42.891566,66.754145,51.797101,64.738547,32,27.642276,50.649351,34.688202,61.572833,45.222513,20.486111,37.22467,37.630662,32.32634,27.063163,69.041278,56.716418,50,33.766234,41.346956,44.538735,46.904025,64.516129,71.548117,43.93531,59.517517,59.375793,47.52883,49.131514,70.433145,50.687023,63.570533,47.612697,58.677539,65.346535,52.493438,36.227545,49.685447,64.611399,35.442011,59.090909,45.631068,31.989247,79.404255,41.057402,65.912686,75.518672,66.084788,37.810945,48.305085,51.199467,56.483516,79.569892,35.888502,38.095238,35.845134,38.432568,28.084223,58.558559,57.560976,41.208791,24.312279,42.131617,25.944947,46.236559,88.28125,45.895522,48.039094,78.405316,64.914645,right
